participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash
3c290534-fc59-4697-bda8-9d568b87ec2a,48-question,48,reverse_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-24T04:22:23.168Z,2025-02-24T04:22:31.307Z,8139,8139,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,49-question,49,reverse_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-24T04:22:31.487Z,2025-02-24T04:22:38.058Z,6571,6571,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,50-question,50,reverse_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T04:22:38.235Z,2025-02-24T04:22:45.291Z,7056,7056,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,51-question,51,reverse_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-24T04:22:45.458Z,2025-02-24T04:22:51.811Z,6353,6353,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,52-question,52,reverse_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,55,0,100,2025-02-24T04:22:51.957Z,2025-02-24T04:23:00.801Z,8844,8844,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,53-question,53,reverse_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-24T04:23:01.218Z,2025-02-24T04:23:08.762Z,7544,7544,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,54-question,54,reverse_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,42,0,100,2025-02-24T04:23:08.918Z,2025-02-24T04:23:15.521Z,6603,6603,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,55-question,55,reverse_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,45,45,0,100,2025-02-24T04:23:15.672Z,2025-02-24T04:23:24.011Z,8339,8339,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,56-question,56,reverse_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,47,47,0,100,2025-02-24T04:23:24.160Z,2025-02-24T04:23:32.411Z,8251,8251,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,57-question,57,reverse_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-24T04:23:32.585Z,2025-02-24T04:23:44.737Z,12152,12152,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,58-question,58,reverse_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,43,0,100,2025-02-24T04:23:44.888Z,2025-02-24T04:23:52.201Z,7313,7313,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,59-question,59,reverse_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-24T04:23:52.371Z,2025-02-24T04:24:01.131Z,8760,8760,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
3c290534-fc59-4697-bda8-9d568b87ec2a,60-question,60,reverse_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-24T04:24:01.281Z,2025-02-24T04:24:09.650Z,8369,8369,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,participantTags,null,participantTags,undefined,undefined,undefined,undefined,undefined,undefined,undefined,[],undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
4da60577-c87d-4e85-b80f-3237074ef6ad,1-question,1,vertical_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,46,0,100,2025-02-23T18:00:53.171Z,2025-02-23T18:01:49.657Z,56486,56486,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,2-question,2,vertical_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,56,54,0,100,2025-02-23T18:01:49.711Z,2025-02-23T18:02:19.856Z,30145,30145,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,3-question,3,vertical_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,47,49,0,100,2025-02-23T18:02:19.911Z,2025-02-23T18:02:29.815Z,9904,9904,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,4-question,4,vertical_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,61,62,0,100,2025-02-23T18:02:29.864Z,2025-02-23T18:02:38.050Z,8186,8186,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,5-question,5,vertical_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,23,26,0,100,2025-02-23T18:02:38.098Z,2025-02-23T18:02:53.402Z,15304,15304,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,6-question,6,vertical_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,65,0,100,2025-02-23T18:02:53.462Z,2025-02-23T18:03:05.922Z,12460,12460,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,7-question,7,vertical_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,66,66,0,100,2025-02-23T18:03:05.974Z,2025-02-23T18:03:19.565Z,13591,13591,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,8-question,8,vertical_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,57,56,0,100,2025-02-23T18:03:19.615Z,2025-02-23T18:03:30.616Z,11001,11001,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,9-question,9,vertical_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,37,35,0,100,2025-02-23T18:03:30.665Z,2025-02-23T18:03:41.598Z,10933,10933,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,10-question,10,vertical_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,28,28,0,100,2025-02-23T18:03:41.649Z,2025-02-23T18:03:51.716Z,10067,10067,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,11-question,11,vertical_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,64,0,100,2025-02-23T18:03:51.770Z,2025-02-23T18:03:59.765Z,7995,7995,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,12-question,12,vertical_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,19,19,0,100,2025-02-23T18:03:59.836Z,2025-02-23T18:04:05.664Z,5828,5828,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,13-question,13,vertical_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,36,0,100,2025-02-23T18:04:05.713Z,2025-02-23T18:04:13.464Z,7751,7751,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,14-question,14,vertical_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,42,0,100,2025-02-23T18:04:13.514Z,2025-02-23T18:04:22.778Z,9264,9264,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,15-question,15,vertical_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,45,50,0,100,2025-02-23T18:04:22.827Z,2025-02-23T18:04:30.860Z,8033,8033,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,16-question,16,vertical_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,22,0,100,2025-02-23T18:04:30.907Z,2025-02-23T18:04:42.276Z,11369,11369,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,17-question,17,vertical_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,23,27,0,100,2025-02-23T18:04:42.330Z,2025-02-23T18:04:51.511Z,9181,9181,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,18-question,18,vertical_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,57,55,0,100,2025-02-23T18:04:51.562Z,2025-02-23T18:05:00.525Z,8963,8963,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,19-question,19,vertical_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,63,0,100,2025-02-23T18:05:00.573Z,2025-02-23T18:05:08.007Z,7434,7434,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,20-question,20,vertical_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,37,0,100,2025-02-23T18:05:08.058Z,2025-02-23T18:05:13.638Z,5580,5580,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,21-question,21,horizontal_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,74,75,0,100,2025-02-23T18:05:13.705Z,2025-02-23T18:05:30.004Z,16299,16299,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,22-question,22,horizontal_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T18:05:30.047Z,2025-02-23T18:05:40.726Z,10679,10679,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,23-question,23,horizontal_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,68,68,0,100,2025-02-23T18:05:40.776Z,2025-02-23T18:05:53.041Z,12265,12265,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,24-question,24,horizontal_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-23T18:05:53.090Z,2025-02-23T18:06:03.895Z,10805,10805,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,25-question,25,horizontal_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,38,38,0,100,2025-02-23T18:06:03.966Z,2025-02-23T18:06:14.706Z,10740,10740,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,26-question,26,horizontal_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,21,21,0,100,2025-02-23T18:06:14.755Z,2025-02-23T18:06:20.737Z,5982,5982,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,27-question,27,horizontal_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T18:06:20.808Z,2025-02-23T18:06:29.474Z,8666,8666,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,28-question,28,horizontal_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T18:06:29.523Z,2025-02-23T18:06:37.033Z,7510,7510,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,29-question,29,horizontal_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,25,25,0,100,2025-02-23T18:06:37.086Z,2025-02-23T18:06:44.037Z,6951,6951,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,30-question,30,horizontal_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,42,43,0,100,2025-02-23T18:06:44.090Z,2025-02-23T18:06:53.912Z,9822,9822,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,31-question,31,horizontal_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,44,0,100,2025-02-23T18:06:53.965Z,2025-02-23T18:07:01.170Z,7205,7205,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,32-question,32,horizontal_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T18:07:01.244Z,2025-02-23T18:07:08.146Z,6902,6902,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,33-question,33,horizontal_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,32,32,0,100,2025-02-23T18:07:08.191Z,2025-02-23T18:07:14.535Z,6344,6344,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,34-question,34,horizontal_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,24,24,0,100,2025-02-23T18:07:14.605Z,2025-02-23T18:07:21.831Z,7226,7226,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,35-question,35,horizontal_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,14,14,0,100,2025-02-23T18:07:21.880Z,2025-02-23T18:07:28.419Z,6539,6539,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,36-question,36,horizontal_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-23T18:07:28.473Z,2025-02-23T18:07:34.834Z,6361,6361,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,37-question,37,horizontal_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,41,0,100,2025-02-23T18:07:34.885Z,2025-02-23T18:07:41.321Z,6436,6436,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,38-question,38,horizontal_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,58,58,0,100,2025-02-23T18:07:41.395Z,2025-02-23T18:07:51.088Z,9693,9693,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,39-question,39,horizontal_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T18:07:51.140Z,2025-02-23T18:07:59.850Z,8710,8710,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,40-question,40,horizontal_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,53,0,100,2025-02-23T18:07:59.903Z,2025-02-23T18:08:07.246Z,7343,7343,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,41-question,41,reverse_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,52,52,0,100,2025-02-23T18:08:07.294Z,2025-02-23T18:08:35.284Z,27990,27990,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,42-question,42,reverse_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,34,32,0,100,2025-02-23T18:08:35.335Z,2025-02-23T18:08:45.454Z,10119,10119,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,43-question,43,reverse_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,17,13,0,100,2025-02-23T18:08:45.517Z,2025-02-23T18:08:54.348Z,8831,8831,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,44-question,44,reverse_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,38,0,100,2025-02-23T18:08:54.397Z,2025-02-23T18:09:01.727Z,7330,7330,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,45-question,45,reverse_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T18:09:01.788Z,2025-02-23T18:09:11.042Z,9254,9254,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,46-question,46,reverse_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,56,53,0,100,2025-02-23T18:09:11.091Z,2025-02-23T18:09:21.267Z,10176,10176,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,47-question,47,reverse_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,37,35,0,100,2025-02-23T18:09:21.306Z,2025-02-23T18:09:29.224Z,7918,7918,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,48-question,48,reverse_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T18:09:29.273Z,2025-02-23T18:09:40.241Z,10968,10968,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,49-question,49,reverse_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,48,49,0,100,2025-02-23T18:09:40.290Z,2025-02-23T18:09:50.540Z,10250,10250,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,50-question,50,reverse_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T18:09:50.587Z,2025-02-23T18:09:57.589Z,7002,7002,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,51-question,51,reverse_bar_11,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,50,50,0,100,2025-02-23T18:09:57.641Z,2025-02-23T18:10:03.755Z,6114,6114,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,52-question,52,reverse_bar_12,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,57,55,0,100,2025-02-23T18:10:03.828Z,2025-02-23T18:10:13.570Z,9742,9742,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,53-question,53,reverse_bar_13,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,59,59,0,100,2025-02-23T18:10:13.616Z,2025-02-23T18:10:19.506Z,5890,5890,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,54-question,54,reverse_bar_14,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,41,42,0,100,2025-02-23T18:10:19.579Z,2025-02-23T18:10:25.321Z,5742,5742,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,55-question,55,reverse_bar_15,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,45,0,100,2025-02-23T18:10:25.369Z,2025-02-23T18:10:30.650Z,5281,5281,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,56-question,56,reverse_bar_16,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,47,0,100,2025-02-23T18:10:30.712Z,2025-02-23T18:10:39.130Z,8418,8418,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,57-question,57,reverse_bar_17,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,63,65,0,100,2025-02-23T18:10:39.185Z,2025-02-23T18:10:46.820Z,7635,7635,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,58-question,58,reverse_bar_18,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,43,43,0,100,2025-02-23T18:10:46.869Z,2025-02-23T18:10:54.651Z,7782,7782,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,59-question,59,reverse_bar_19,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,55,53,0,100,2025-02-23T18:10:54.725Z,2025-02-23T18:11:08.086Z,13361,13361,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
4da60577-c87d-4e85-b80f-3237074ef6ad,60-question,60,reverse_bar_20,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,39,39,0,100,2025-02-23T18:11:08.135Z,2025-02-23T18:11:15.319Z,7184,7184,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,participantTags,null,participantTags,undefined,undefined,undefined,undefined,undefined,undefined,undefined,[],undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
69d461f1-dc23-45d1-8329-e8b9af7e6918,1-question,1,vertical_bar_1,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,46,46,0,100,2025-02-23T22:54:42.453Z,2025-02-23T22:55:02.738Z,20285,20285,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,2-question,2,vertical_bar_2,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,53,54,0,100,2025-02-23T22:55:02.832Z,2025-02-23T22:55:14.833Z,12001,12001,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,3-question,3,vertical_bar_3,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,49,49,0,100,2025-02-23T22:55:14.966Z,2025-02-23T22:55:22.017Z,7051,7051,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,4-question,4,vertical_bar_4,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,62,62,0,100,2025-02-23T22:55:22.107Z,2025-02-23T22:55:28.634Z,6527,6527,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,5-question,5,vertical_bar_5,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,26,26,0,100,2025-02-23T22:55:28.725Z,2025-02-23T22:55:36.386Z,7661,7661,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,6-question,6,vertical_bar_6,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,65,65,0,100,2025-02-23T22:55:36.470Z,2025-02-23T22:55:43.825Z,7355,7355,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,7-question,7,vertical_bar_7,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,66,66,0,100,2025-02-23T22:55:43.912Z,2025-02-23T22:55:50.830Z,6918,6918,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,8-question,8,vertical_bar_8,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,56,56,0,100,2025-02-23T22:55:50.888Z,2025-02-23T22:55:58.029Z,7141,7141,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,9-question,9,vertical_bar_9,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,35,35,0,100,2025-02-23T22:55:58.102Z,2025-02-23T22:56:09.063Z,10961,10961,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
69d461f1-dc23-45d1-8329-e8b9af7e6918,10-question,10,vertical_bar_10,completed,undefined,undefined,100,undefined,undefined,What is the value of the 5th bar?,28,28,0,100,2025-02-23T22:56:09.138Z,2025-02-23T22:57:10.367Z,61229,61229,b7fc42a100481c539bc6a338de835be537d8b7b9f814e461da79c0329ed005ef
